158,7518708.4770,4693331.1930,605.2840,158
159,7518726.2660,4693293.7840,602.1810,159
160,7518749.7550,4693282.4030,601.9120,160
177,7518721.4558,4693361.5085,600.8390,10926
3550,7518774.4880,4693341.7800,601.8660,3550
3557,7518741.3380,4693353.1900,600.3160,3557
3558,7518710.0980,4693366.2610,602.0160,3558
10925,7518722.9100,4693360.9000,600.9390,10925
